gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|32880	TP-DN32880
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|32881	TP-DN32881
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|32878	TP-DN32878
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|32949	TP-DN32949
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|32950	TP-DN32950
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|32951	TP-DN32951
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|32696	TP-DN32696
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|32697	TP-DN32697
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33102	TP-DN33102
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33103	TP-DN33103
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33104	TP-DN33104
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33177	TP-DN33177
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33179	TP-DN33179
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33176	TP-DN33176
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|32996	TP-DN32996
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|32997	TP-DN32997
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|32998	TP-DN32998
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33319	TP-DN33319
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33322	TP-DN33322
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33325	TP-DN33325
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33327	TP-DN33327
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33329	TP-DN33329
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33311	TP-DN33311
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33375	TP-DN33375
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33378	TP-DN33378
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33381	TP-DN33381
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33465	TP-DN33465
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33466	TP-DN33466
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33467	TP-DN33467
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33264	TP-DN33264
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33326	TP-DN33326
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33328	TP-DN33328
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33330	TP-DN33330
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33331	TP-DN33331
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33404	TP-DN33404
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33405	TP-DN33405
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33407	TP-DN33407
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33408	TP-DN33408
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33409	TP-DN33409
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33485	TP-DN33485
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33530	TP-DN33530
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33531	TP-DN33531
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33597	TP-DN33597
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33598	TP-DN33598
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33661	TP-DN33661
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33662	TP-DN33662
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33663	TP-DN33663
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33362	TP-DN33362
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33363	TP-DN33363
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33456	TP-DN33456
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33457	TP-DN33457
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33834	TP-DN33834
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33836	TP-DN33836
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33845	TP-DN33845
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33854	TP-DN33854
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|33858	TP-DN33858
gnl|Thalassiosira_sp_Strain_NH16|MMETSP1071-20121207|34156	TP-DN34156
