gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3167	AX-DN3167
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3176	AX-DN3176
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3178	AX-DN3178
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3183	AX-DN3183
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3191	AX-DN3191
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3194	AX-DN3194
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3184	AX-DN3184
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|60	AX-DN60
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|67	AX-DN67
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|61	AX-DN61
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|85	AX-DN85
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|79	AX-DN79
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|88	AX-DN88
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|95	AX-DN95
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|106	AX-DN106
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|101	AX-DN101
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|112	AX-DN112
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|111	AX-DN111
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|120	AX-DN120
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|128	AX-DN128
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|369	AX-DN369
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|378	AX-DN378
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|383	AX-DN383
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|386	AX-DN386
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2314	AX-DN2314
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2316	AX-DN2316
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2333	AX-DN2333
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2346	AX-DN2346
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2313	AX-DN2313
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2303	AX-DN2303
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2356	AX-DN2356
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2359	AX-DN2359
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2364	AX-DN2364
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2371	AX-DN2371
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2398	AX-DN2398
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2409	AX-DN2409
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2414	AX-DN2414
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2425	AX-DN2425
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2428	AX-DN2428
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2439	AX-DN2439
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2444	AX-DN2444
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2457	AX-DN2457
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3037	AX-DN3037
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3041	AX-DN3041
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3045	AX-DN3045
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3051	AX-DN3051
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3052	AX-DN3052
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3841	AX-DN3841
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3840	AX-DN3840
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3845	AX-DN3845
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3854	AX-DN3854
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3866	AX-DN3866
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3868	AX-DN3868
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3872	AX-DN3872
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3874	AX-DN3874
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3881	AX-DN3881
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3893	AX-DN3893
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3895	AX-DN3895
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3891	AX-DN3891
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3904	AX-DN3904
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3905	AX-DN3905
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3902	AX-DN3902
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|3914	AX-DN3914
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2021	AX-DN2021
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2039	AX-DN2039
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2044	AX-DN2044
gnl|Alexandrium_fundyense_Strain_CCMP1719|MMETSP0347-20130606|2042	AX-DN2042
